cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,PctGE1500
3.66765E+13,S,Etiwanda High,Chaffey Joint Union High,San Bernardino,730,394,480,498,474,174,44.16
3.66765E+13,S,Rancho Cucamonga High,Chaffey Joint Union High,San Bernardino,808,462,490,499,483,201,43.51
3.66765E+13,S,Los Osos High,Chaffey Joint Union High,San Bernardino,795,531,511,532,506,299,56.31
3.66765E+13,S,Colony High,Chaffey Joint Union High,San Bernardino,526,203,469,481,458,70,34.48
3.66765E+13,S,Chaffey High,Chaffey Joint Union High,San Bernardino,907,298,449,454,451,81,27.18
3.66765E+13,S,Montclair High,Chaffey Joint Union High,San Bernardino,787,336,429,458,434,73,21.73
3.66765E+13,S,Ontario High,Chaffey Joint Union High,San Bernardino,683,287,425,450,428,65,22.65
3.66765E+13,S,Valley View High (Continuation),Chaffey Joint Union High,San Bernardino,361,1,*,*,*,*,*
3.66768E+13,D,,Chino Valley Unified,San Bernardino,2634,1328,495,513,493,644,48.49
3.66768E+13,S,Don Antonio Lugo High,Chino Valley Unified,San Bernardino,504,176,469,467,470,63,35.8
3.66768E+13,S,Ruben S. Ayala High,Chino Valley Unified,San Bernardino,616,444,510,540,509,250,56.31
3.66768E+13,S,Chino Hills High,Chino Valley Unified,San Bernardino,707,445,514,535,511,255,57.3
3.66768E+13,S,Chino High,Chino Valley Unified,San Bernardino,610,263,455,463,449,76,28.9
3.66769E+13,D,,Colton Joint Unified,San Bernardino,1664,297,438,443,431,61,20.54
3.66769E+13,S,Grand Terrace High School at the Ray Abr,Colton Joint Unified,San Bernardino,418,0,NA,NA,NA,NA,NA
3.66769E+13,S,Washington High,Colton Joint Unified,San Bernardino,55,0,NA,NA,NA,NA,NA
3.66769E+13,S,Bloomington High,Colton Joint Unified,San Bernardino,488,164,441,457,440,42,25.61
3.66769E+13,S,Colton High,Colton Joint Unified,San Bernardino,493,133,434,427,420,19,14.29
3.66771E+13,D,,Fontana Unified,San Bernardino,3280,1103,437,442,431,226,20.49
3.66771E+13,S,Summit High,Fontana Unified,San Bernardino,470,242,446,454,433,55,22.73
3.66771E+13,S,Jurupa Hills High,Fontana Unified,San Bernardino,546,249,439,438,430,52,20.88
3.66771E+13,S,Fontana A. B. Miller High,Fontana Unified,San Bernardino,567,195,435,437,433,32,16.41
3.66771E+13,S,Henry J. Kaiser High,Fontana Unified,San Bernardino,553,220,437,436,426,48,21.82
3.66771E+13,S,Fontana High,Fontana Unified,San Bernardino,531,197,423,442,434,39,19.8
3.66774E+13,D,,Helendale Elementary,San Bernardino,60,21,466,445,451,6,28.57
3.66774E+13,S,Academy of Careers and Exploration,Helendale Elementary,San Bernardino,60,21,466,445,451,6,28.57
3.66778E+13,D,,Morongo Unified,San Bernardino,713,138,496,506,487,64,46.38
3.66778E+13,S,Hope Academy Charter,Morongo Unified,San Bernardino,116,0,NA,NA,NA,NA,NA
3.66778E+13,S,Twentynine Palms High,Morongo Unified,San Bernardino,179,50,504,521,484,24,48
3.66778E+13,S,Yucca Valley High,Morongo Unified,San Bernardino,318,88,492,498,489,40,45.45
3.6678E+13,D,,Needles Unified,San Bernardino,71,11,445,432,390,0,0
3.6678E+13,S,Needles High,Needles Unified,San Bernardino,61,11,445,432,390,0,0
3.66783E+13,D,,Oro Grande Elementary,San Bernardino,765,84,422,419,423,16,19.05
3.66783E+13,S,Mojave River Academy,Oro Grande Elementary,San Bernardino,614,2,*,*,*,*,*
3.66783E+13,S,Riverside Preparatory,Oro Grande Elementary,San Bernardino,151,82,419,417,423,15,18.29
3.66784E+13,D,,Redlands Unified,San Bernardino,1913,827,512,507,497,417,50.42
3.66784E+13,S,Citrus Valley High,Redlands Unified,San Bernardino,553,263,496,494,479,115,43.73
3.66784E+13,S,Redlands East Valley High,Redlands Unified,San Bernardino,497,242,509,501,495,118,48.76
3.66784E+13,S,Grove,Redlands Unified,San Bernardino,34,29,569,536,535,22,75.86
3.66784E+13,S,Orangewood High (Continuation),Redlands Unified,San Bernardino,186,1,*,*,*,*,*
3.66784E+13,S,Redlands Senior High,Redlands Unified,San Bernardino,566,292,524,521,510,162,55.48
3.66785E+13,D,,Rialto Unified,San Bernardino,2074,656,438,446,434,139,21.19
3.66785E+13,S,Wilmer Amina Carter High,Rialto Unified,San Bernardino,572,252,437,439,440,55,21.83
3.66785E+13,S,Zupanic High,Rialto Unified,San Bernardino,66,0,NA,NA,NA,NA,NA
3.66785E+13,S,Rialto High,Rialto Unified,San Bernardino,663,269,442,449,432,55,20.45
3.66785E+13,S,Eisenhower Senior High,Rialto Unified,San Bernardino,521,135,432,453,427,29,21.48
3.66787E+13,D,,Rim of the World Unified,San Bernardino,383,122,511,508,500,66,54.1
3.66787E+13,S,Rim of the World Senior High,Rim of the World Unified,San Bernardino,295,122,511,508,500,66,54.1
3.66788E+13,D,,San Bernardino City Unified,San Bernardino,4139,1096,435,444,432,241,21.99
3.66788E+13,S,ASA Charter,San Bernardino City Unified,San Bernardino,28,0,NA,NA,NA,NA,NA
3.66788E+13,S,Public Safety Academy,San Bernardino City Unified,San Bernardino,43,19,419,442,418,2,10.53
3.66788E+13,S,"Casa Ramona Academy for Technology, Comm",San Bernardino City Unified,San Bernardino,10,8,*,*,*,*,*
3.66788E+13,S,Options for Youth-San Bernardino,San Bernardino City Unified,San Bernardino,83,18,436,422,421,2,11.11
3.66788E+13,S,The Academy of the Inland Empire,San Bernardino City Unified,San Bernardino,302,0,NA,NA,NA,NA,NA
3.66788E+13,S,San Andreas High,San Bernardino City Unified,San Bernardino,472,1,*,*,*,*,*
3.66788E+13,S,Alternative Learning Center,San Bernardino City Unified,San Bernardino,16,0,NA,NA,NA,NA,NA
3.66788E+13,S,Provisional Accelerated Learning Academy,San Bernardino City Unified,San Bernardino,134,0,NA,NA,NA,NA,NA
3.66788E+13,S,Arroyo Valley High,San Bernardino City Unified,San Bernardino,503,218,422,430,424,37,16.97
3.66788E+13,S,Middle College High,San Bernardino City Unified,San Bernardino,47,52,467,485,454,15,28.85
3.66788E+13,S,Cajon High,San Bernardino City Unified,San Bernardino,652,297,468,468,455,104,35.02
3.66788E+13,S,Sierra High,San Bernardino City Unified,San Bernardino,383,1,*,*,*,*,*
3.66788E+13,S,Pacific High,San Bernardino City Unified,San Bernardino,495,159,414,426,415,15,9.43
3.66788E+13,S,San Bernardino High,San Bernardino City Unified,San Bernardino,395,151,407,418,413,17,11.26
3.66788E+13,S,San Gorgonio High,San Bernardino City Unified,San Bernardino,478,172,436,453,437,49,28.49
3.66789E+13,D,,Trona Joint Unified,San Bernardino,14,4,*,*,*,*,*
3.66789E+13,S,Trona High,Trona Joint Unified,San Bernardino,14,4,*,*,*,*,*
3.66793E+13,D,,Victor Valley Union High,San Bernardino,2565,689,453,456,454,189,27.43
3.66793E+13,S,University Preparatory,Victor Valley Union High,San Bernardino,168,166,483,489,487,65,39.16
3.66793E+13,S,Options for Youth-Victorville Charter,Victor Valley Union High,San Bernardino,604,56,423,405,430,7,12.5
3.66793E+13,S,Excelsior Charter,Victor Valley Union High,San Bernardino,318,65,506,483,482,30,46.15
3.66793E+13,S,Silverado High,Victor Valley Union High,San Bernardino,846,242,447,449,447,60,24.79
3.66793E+13,S,Victor Valley High,Victor Valley Union High,San Bernardino,478,160,420,438,428,27,16.88
3.66796E+13,D,,Yucaipa-Calimesa Joint Unified,San Bernardino,751,275,492,505,487,128,46.55
3.66796E+13,S,Green Valley High,Yucaipa-Calimesa Joint Unified,San Bernardino,71,1,*,*,*,*,*
3.66796E+13,S,Yucaipa High,Yucaipa-Calimesa Joint Unified,San Bernardino,628,274,492,505,487,128,46.72
3.67386E+13,D,,Baker Valley Unified,San Bernardino,13,1,*,*,*,*,*
3.67386E+13,S,Baker High,Baker Valley Unified,San Bernardino,13,1,*,*,*,*,*
3.67389E+13,D,,Silver Valley Unified,San Bernardino,121,36,491,503,463,15,41.67
3.67389E+13,S,Silver Valley High,Silver Valley Unified,San Bernardino,90,34,486,504,459,13,38.24
3.67389E+13,S,Silver Valley Academy,Silver Valley Unified,San Bernardino,23,2,*,*,*,*,*
3.67396E+13,D,,Snowline Joint Unified,San Bernardino,623,166,517,530,502,94,56.63
3.67396E+13,S,Serrano High,Snowline Joint Unified,San Bernardino,483,166,517,530,502,94,56.63
3.67396E+13,S,Snowline Virtual,Snowline Joint Unified,San Bernardino,12,0,NA,NA,NA,NA,NA
3.67504E+13,D,,Hesperia Unified,San Bernardino,2104,619,457,457,451,170,27.46
3.67504E+13,S,Summit Leadership Academy-High Desert,Hesperia Unified,San Bernardino,36,18,402,386,393,0,0
3.67504E+13,S,Mirus Secondary,Hesperia Unified,San Bernardino,94,3,*,*,*,*,*
3.67504E+13,S,Encore Jr./Sr. High School for the Perfo,Hesperia Unified,San Bernardino,108,48,504,476,503,22,45.83
3.67504E+13,S,Oak Hills High,Hesperia Unified,San Bernardino,564,227,456,459,455,65,28.63
3.67504E+13,S,Hesperia High,Hesperia Unified,San Bernardino,453,152,444,436,436,25,16.45
3.67504E+13,S,Sultana High,Hesperia Unified,San Bernardino,436,171,466,476,451,58,33.92
3.67504E+13,S,Shadow Ridge,Hesperia Unified,San Bernardino,56,0,NA,NA,NA,NA,NA
3.67505E+13,D,,Lucerne Valley Unified,San Bernardino,78,13,474,506,484,5,38.46
3.67505E+13,S,Sky Mountain Charter,Lucerne Valley Unified,San Bernardino,24,1,*,*,*,*,*
3.67505E+13,S,Lucerne Valley High,Lucerne Valley Unified,San Bernardino,47,12,458,491,469,4,33.33
3.67507E+13,D,,Upland Unified,San Bernardino,932,355,509,517,497,182,51.27
3.67507E+13,S,Hillside High,Upland Unified,San Bernardino,143,2,*,*,*,*,*
3.67507E+13,S,Upland High,Upland Unified,San Bernardino,788,353,509,517,498,181,51.27
3.67508E+13,D,,Apple Valley Unified,San Bernardino,1262,391,485,473,474,143,36.57
3.67508E+13,S,Apple Valley High,Apple Valley Unified,San Bernardino,554,204,481,471,468,71,34.8
3.67508E+13,S,Granite Hills High,Apple Valley Unified,San Bernardino,451,138,474,462,465,40,28.99
3.67508E+13,S,High Desert Premier Academy,Apple Valley Unified,San Bernardino,142,0,NA,NA,NA,NA,NA
3.67508E+13,S,Academy for Academic Excellence,Apple Valley Unified,San Bernardino,91,49,535,510,520,32,65.31
3.7E+13,C,,,San Diego,43364,17343,510,521,502,9106,52.51
3.71037E+13,D,,San Diego County Office of Edu,San Diego,976,22,383,367,370,1,4.55
3.71037E+13,S,San Pasqual Academy,San Diego County Office of Edu,San Diego,37,12,399,388,377,1,8.33
3.71037E+13,S,Monarch,San Diego County Office of Edu,San Diego,19,10,*,*,*,*,*
3.71037E+13,S,Literacy First Charter,San Diego County Office of Edu,San Diego,61,0,NA,NA,NA,NA,NA
3.76798E+13,D,,Borrego Springs Unified,San Diego,46,13,466,444,466,4,30.77
3.76798E+13,S,Juan Bautista de Anza,Borrego Springs Unified,San Diego,12,0,NA,NA,NA,NA,NA
3.76798E+13,S,Borrego Springs High,Borrego Springs Unified,San Diego,32,13,466,444,466,4,30.77
3.76803E+13,D,,Coronado Unified,San Diego,288,240,562,557,549,178,74.17
3.76803E+13,S,Coronado High,Coronado Unified,San Diego,280,240,562,557,549,178,74.17
3.76805E+13,D,,Dehesa Elementary,San Diego,614,17,559,511,490,9,52.94
3.76805E+13,S,Diego Hills Charter,Dehesa Elementary,San Diego,557,3,*,*,*,*,*
3.76805E+13,S,Dehesa Charter,Dehesa Elementary,San Diego,57,14,583,519,505,8,57.14
3.76811E+13,D,,Escondido Union High,San Diego,2426,901,495,503,487,418,46.39
3.76811E+13,S,Classical Academy High,Escondido Union High,San Diego,122,66,575,546,558,51,77.27
3.76811E+13,S,San Pasqual High,Escondido Union High,San Diego,600,290,513,534,508,163,56.21
3.76811E+13,S,Escondido Charter High,Escondido Union High,San Diego,274,124,523,545,507,73,58.87
3.76811E+13,S,Valley High (Continuation),Escondido Union High,San Diego,292,1,*,*,*,*,*
3.76811E+13,S,Escondido High,Escondido Union High,San Diego,571,233,480,475,471,89,38.2
3.76811E+13,S,Orange Glen High,Escondido Union High,San Diego,564,187,442,447,438,42,22.46
3.76812E+13,D,,Fallbrook Union High,San Diego,650,213,505,515,490,120,56.34
3.76812E+13,S,Oasis High (Alternative),Fallbrook Union High,San Diego,40,7,*,*,*,*,*
3.76812E+13,S,Fallbrook High,Fallbrook Union High,San Diego,527,206,505,517,490,116,56.31
3.76813E+13,D,,Grossmont Union High,San Diego,6060,2206,490,507,482,1010,45.78
3.76813E+13,S,Valhalla High,Grossmont Union High,San Diego,570,242,517,536,514,146,60.33
3.76813E+13,S,West Hills High,Grossmont Union High,San Diego,480,226,501,520,495,121,53.54
3.76813E+13,S,Steele Canyon High,Grossmont Union High,San Diego,501,294,502,509,496,145,49.32
3.76813E+13,S,Grossmont Middle College High,Grossmont Union High,San Diego,39,46,528,516,514,28,60.87
3.76813E+13,S,El Cajon Valley High,Grossmont Union High,San Diego,522,101,455,471,464,32,31.68
3.76813E+13,S,El Capitan High,Grossmont Union High,San Diego,389,97,493,510,479,41,42.27
3.76813E+13,S,Granite Hills High,Grossmont Union High,San Diego,662,228,495,519,486,111,48.68
3.76813E+13,S,Grossmont High,Grossmont Union High,San Diego,606,227,504,525,490,116,51.1
3.76813E+13,S,Helix High,Grossmont Union High,San Diego,568,357,473,488,462,128,35.85
3.76813E+13,S,Monte Vista High,Grossmont Union High,San Diego,531,128,460,485,445,44,34.38
3.76813E+13,S,Mount Miguel High,Grossmont Union High,San Diego,397,118,431,446,427,26,22.03
3.76813E+13,S,Santana High,Grossmont Union High,San Diego,402,142,503,517,495,72,50.7
3.76813E+13,S,Phoenix High,Grossmont Union High,San Diego,75,0,NA,NA,NA,NA,NA
3.76816E+13,D,,Jamul-Dulzura Union Elementary,San Diego,32,3,*,*,*,*,*
3.76816E+13,S,Greater San Diego Academy,Jamul-Dulzura Union Elementary,San Diego,32,3,*,*,*,*,*
3.76816E+13,D,,Julian Union Elementary,San Diego,542,24,542,510,503,12,50
3.76816E+13,S,Diego Valley Charter,Julian Union Elementary,San Diego,414,0,NA,NA,NA,NA,NA
3.76816E+13,S,Julian Charter,Julian Union Elementary,San Diego,128,24,542,510,503,12,50
3.76817E+13,D,,Julian Union High,San Diego,40,16,526,503,491,9,56.25
3.76817E+13,S,Julian High,Julian Union High,San Diego,38,16,526,503,491,9,56.25
3.76819E+13,D,,Lakeside Union Elementary,San Diego,153,28,579,555,533,24,85.71
3.76819E+13,S,National University Academy,Lakeside Union Elementary,San Diego,114,1,*,*,*,*,*
3.76819E+13,S,River Valley Charter,Lakeside Union Elementary,San Diego,39,27,579,551,533,23,85.19
3.76821E+13,D,,Mountain Empire Unified,San Diego,375,39,457,441,447,7,17.95
3.76821E+13,S,California Pacific Charter School of San,Mountain Empire Unified,San Diego,104,0,NA,NA,NA,NA,NA
3.76821E+13,S,San Diego Virtual,Mountain Empire Unified,San Diego,90,0,NA,NA,NA,NA,NA
3.76821E+13,S,Pivot Charter School - San Diego,Mountain Empire Unified,San Diego,40,0,NA,NA,NA,NA,NA
3.76821E+13,S,Mountain Empire High,Mountain Empire Unified,San Diego,97,39,457,441,447,7,17.95
3.7683E+13,D,,Poway Unified,San Diego,2819,1900,563,586,559,1412,74.32
3.7683E+13,S,Del Norte High,Poway Unified,San Diego,388,306,565,586,558,220,71.9
3.7683E+13,S,Mt. Carmel High,Poway Unified,San Diego,486,330,544,573,536,225,68.18
3.7683E+13,S,Rancho Bernardo High,Poway Unified,San Diego,565,387,558,588,560,291,75.19
3.7683E+13,S,Westview High,Poway Unified,San Diego,598,468,591,615,586,376,80.34
3.7683E+13,S,Abraxas Continuation High,Poway Unified,San Diego,125,2,*,*,*,*,*
3.7683E+13,S,Poway High,Poway Unified,San Diego,596,407,548,564,548,300,73.71
3.7683E+13,D,,Ramona City Unified,San Diego,546,204,518,530,506,123,60.29
3.7683E+13,S,Future Bound Independent Study Secondary,Ramona City Unified,San Diego,32,0,NA,NA,NA,NA,NA
3.7683E+13,S,Ramona High,Ramona City Unified,San Diego,407,186,514,529,503,111,59.68
3.7683E+13,S,Ramona Community,Ramona City Unified,San Diego,30,18,558,539,537,12,66.67
3.76834E+13,D,,San Diego Unified,San Diego,9584,4595,493,505,485,2128,46.31
3.76834E+13,S,High Tech High International,San Diego Unified,San Diego,98,91,498,516,510,49,53.85
3.76834E+13,S,Learning Choice Academy,San Diego Unified,San Diego,77,5,*,*,*,*,*
3.76834E+13,S,San Diego International Studies,San Diego Unified,San Diego,137,125,527,526,541,76,60.8
3.76834E+13,S,San Diego Business,San Diego Unified,San Diego,132,36,406,419,422,7,19.44
3.76834E+13,S,San Diego MVP Arts,San Diego Unified,San Diego,71,26,408,390,386,2,7.69
3.76834E+13,S,Kearny Digital Media & Design,San Diego Unified,San Diego,96,50,468,444,456,15,30
3.76834E+13,S,Kearny SCT,San Diego Unified,San Diego,74,50,477,486,463,22,44
3.76834E+13,S,Kearny International Business,San Diego Unified,San Diego,110,69,461,483,453,23,33.33
3.76834E+13,S,Kearny Construction Tech,San Diego Unified,San Diego,76,37,407,418,412,4,10.81
3.76834E+13,S,Crawford High,San Diego Unified,San Diego,274,0,NA,NA,NA,NA,NA
3.76834E+13,S,San Diego Science and Technology,San Diego Unified,San Diego,103,55,425,453,423,10,18.18
3.76834E+13,S,San Diego Metro Career and Tech,San Diego Unified,San Diego,47,45,475,462,462,12,26.67
3.76834E+13,S,High Tech High Media Arts,San Diego Unified,San Diego,95,89,490,491,481,41,46.07
3.76834E+13,S,Lincoln High,San Diego Unified,San Diego,311,175,399,414,396,16,9.14
3.76834E+13,S,Health Sciences High,San Diego Unified,San Diego,128,98,461,451,444,25,25.51
3.76834E+13,S,Arroyo Paseo Charter High,San Diego Unified,San Diego,35,9,*,*,*,*,*
3.76834E+13,S,San Diego Early/Middle College,San Diego Unified,San Diego,35,17,482,473,459,7,41.18
3.76834E+13,S,King-Chavez Community High,San Diego Unified,San Diego,125,0,NA,NA,NA,NA,NA
3.76834E+13,S,Gompers Preparatory Academy,San Diego Unified,San Diego,91,0,NA,NA,NA,NA,NA
3.76834E+13,S,iHigh Virtual Academy,San Diego Unified,San Diego,24,7,*,*,*,*,*
3.76834E+13,S,Coleman Tech Charter High,San Diego Unified,San Diego,44,0,NA,NA,NA,NA,NA
3.76834E+13,S,Home & Hosp/Transition Support,San Diego Unified,San Diego,15,0,NA,NA,NA,NA,NA
3.76834E+13,S,Laurel Preparatory Academy,San Diego Unified,San Diego,49,0,NA,NA,NA,NA,NA
3.76834E+13,S,John Muir,San Diego Unified,San Diego,16,5,*,*,*,*,*
3.76834E+13,S,Serra High,San Diego Unified,San Diego,405,289,490,504,468,123,42.56
3.76834E+13,S,Mira Mesa High,San Diego Unified,San Diego,627,365,497,521,481,180,49.32
3.76834E+13,S,Twain High,San Diego Unified,San Diego,113,2,*,*,*,*,*
3.76834E+13,S,University City High,San Diego Unified,San Diego,405,294,527,545,526,184,62.59
3.76834E+13,S,San Diego SCPA,San Diego Unified,San Diego,146,121,513,492,506,63,52.07
3.76834E+13,S,Mt. Everest Academy,San Diego Unified,San Diego,41,22,543,510,526,11,50
3.76834E+13,S,Scripps Ranch High,San Diego Unified,San Diego,516,431,551,576,547,314,72.85
3.76834E+13,S,Charter School of San Diego,San Diego Unified,San Diego,925,49,466,454,455,18,36.73
3.76834E+13,S,ALBA,San Diego Unified,San Diego,1,1,*,*,*,*,*
3.76834E+13,S,Preuss School UCSD,San Diego Unified,San Diego,89,89,499,507,499,46,51.69
3.76834E+13,S,Clairemont High,San Diego Unified,San Diego,278,123,497,497,486,55,44.72
3.76834E+13,S,High Tech High,San Diego Unified,San Diego,127,118,489,504,473,51,43.22
3.76834E+13,S,Audeo Charter,San Diego Unified,San Diego,299,17,491,473,472,5,29.41
3.76834E+13,S,Henry High,San Diego Unified,San Diego,524,347,519,533,495,200,57.64
3.76834E+13,S,Hoover High,San Diego Unified,San Diego,364,214,408,426,422,34,15.89
3.76834E+13,S,La Jolla High,San Diego Unified,San Diego,336,272,563,586,560,209,76.84
3.76834E+13,S,Madison High,San Diego Unified,San Diego,249,188,449,456,444,47,25
3.76834E+13,S,Mission Bay High,San Diego Unified,San Diego,296,160,452,459,436,40,25
3.76834E+13,S,Morse High,San Diego Unified,San Diego,424,188,473,492,468,72,38.3
3.76834E+13,S,Point Loma High,San Diego Unified,San Diego,436,315,502,507,489,158,50.16
3.76834E+13,S,Garfield High,San Diego Unified,San Diego,114,1,*,*,*,*,*
3.76835E+13,D,,San Dieguito Union High,San Diego,2071,1425,592,613,595,1214,85.19
3.76835E+13,S,Canyon Crest Academy,San Dieguito Union High,San Diego,475,384,627,647,630,365,95.05
3.76835E+13,S,Torrey Pines High,San Dieguito Union High,San Diego,613,413,606,636,616,364,88.14
3.76835E+13,S,North Coast Alternative High,San Dieguito Union High,San Diego,12,0,NA,NA,NA,NA,NA
3.76835E+13,S,La Costa Canyon High,San Dieguito Union High,San Diego,478,302,552,573,553,231,76.49
3.76835E+13,S,Sunset High (Continuation),San Dieguito Union High,San Diego,63,5,*,*,*,*,*
3.76835E+13,S,San Dieguito High Academy,San Dieguito Union High,San Diego,417,321,570,579,566,250,77.88
3.7684E+13,D,,Spencer Valley Elementary,San Diego,260,29,537,491,515,15,51.72
3.7684E+13,S,California Virtual Academy @ San Diego,Spencer Valley Elementary,San Diego,260,29,537,491,515,15,51.72
3.76841E+13,D,,Sweetwater Union High,San Diego,8112,2843,477,485,468,1066,37.5
3.76841E+13,S,Olympian High,Sweetwater Union High,San Diego,464,285,501,508,488,139,48.77
3.76841E+13,S,Southwest Senior High,Sweetwater Union High,San Diego,507,134,442,445,432,27,20.15
3.76841E+13,S,Bonita Vista Senior High,Sweetwater Union High,San Diego,619,282,508,523,504,156,55.32
3.76841E+13,S,Castle Park Senior High,Sweetwater Union High,San Diego,452,135,457,462,439,40,29.63
3.76841E+13,S,Eastlake High,Sweetwater Union High,San Diego,785,443,505,511,491,224,50.56
3.76841E+13,S,Chula Vista Senior High,Sweetwater Union High,San Diego,616,212,453,462,437,48,22.64
