,0
3994,"4, 14206, Note_on_c, 10, 65, 0
"
3995,"4, 14206, Note_on_c, 4, 46, 0
"
3996,"4, 14208, Note_on_c, 3, 45, 100
"
3997,"4, 14208, Note_on_c, 12, 72, 112
"
3998,"4, 14302, Note_on_c, 3, 45, 0
"
3999,"4, 14304, Note_on_c, 3, 43, 100
"
4000,"4, 14398, Note_on_c, 3, 43, 0
"
4001,"4, 14400, Note_on_c, 2, 41, 100
"
4002,"4, 14400, Note_on_c, 7, 60, 105
"
4003,"4, 14400, Note_on_c, 11, 67, 105
"
4004,"4, 14400, Note_on_c, 6, 57, 105
"
4005,"4, 14400, Note_on_c, 10, 64, 105
"
4006,"4, 14558, Note_on_c, 12, 72, 0
"
4007,"4, 14558, Note_on_c, 2, 41, 0
"
4008,"4, 14558, Note_on_c, 6, 57, 0
"
4009,"4, 14560, Note_on_c, 11, 69, 112
"
4010,"4, 14560, Note_on_c, 5, 53, 100
"
4011,"4, 14590, Note_on_c, 7, 60, 0
"
4012,"4, 14590, Note_on_c, 11, 67, 0
"
4013,"4, 14590, Note_on_c, 10, 64, 0
"
4014,"4, 14590, Note_on_c, 11, 69, 0
"
4015,"4, 14590, Note_on_c, 5, 53, 0
"
4016,"4, 14592, Note_on_c, 7, 60, 105
"
4017,"4, 14592, Note_on_c, 10, 65, 105
"
4018,"4, 14592, Note_on_c, 13, 73, 112
"
4019,"4, 14592, Note_on_c, 6, 54, 100
"
4020,"4, 14602, Note_on_c, 13, 73, 0
"
4021,"4, 14604, Note_on_c, 13, 74, 112
"
4022,"4, 14686, Note_on_c, 6, 54, 0
"
4023,"4, 14688, Note_on_c, 3, 42, 100
"
4024,"4, 14750, Note_on_c, 13, 74, 0
"
4025,"4, 14752, Note_on_c, 12, 72, 112
"
4026,"4, 14782, Note_on_c, 7, 60, 0
"
4027,"4, 14782, Note_on_c, 10, 65, 0
"
4028,"4, 14782, Note_on_c, 3, 42, 0
"
4029,"4, 14782, Note_on_c, 12, 72, 0
"
4030,"4, 14784, Note_on_c, 3, 43, 100
"
4031,"4, 14784, Note_on_c, 8, 62, 105
"
4032,"4, 14784, Note_on_c, 12, 72, 112
"
4033,"4, 14784, Note_on_c, 10, 65, 105
"
4034,"4, 14846, Note_on_c, 12, 72, 0
"
4035,"4, 14848, Note_on_c, 12, 70, 112
"
4036,"4, 14910, Note_on_c, 12, 70, 0
"
4037,"4, 14912, Note_on_c, 12, 70, 112
"
4038,"4, 14942, Note_on_c, 3, 43, 0
"
4039,"4, 14944, Note_on_c, 2, 38, 100
"
4040,"4, 14974, Note_on_c, 8, 62, 0
"
4041,"4, 14974, Note_on_c, 10, 65, 0
"
4042,"4, 14974, Note_on_c, 2, 38, 0
"
4043,"4, 14976, Note_on_c, 3, 45, 100
"
4044,"4, 15040, Note_on_c, 10, 65, 105
"
4045,"4, 15040, Note_on_c, 8, 62, 105
"
4046,"4, 15040, Note_on_c, 7, 58, 105
"
4047,"4, 15070, Note_on_c, 3, 45, 0
"
4048,"4, 15070, Note_on_c, 10, 65, 0
"
4049,"4, 15070, Note_on_c, 8, 62, 0
"
4050,"4, 15070, Note_on_c, 7, 58, 0
"
4051,"4, 15072, Note_on_c, 3, 44, 100
"
4052,"4, 15166, Note_on_c, 12, 70, 0
"
4053,"4, 15166, Note_on_c, 3, 44, 0
"
4054,"4, 15168, Note_on_c, 3, 43, 100
"
4055,"4, 15168, Note_on_c, 7, 58, 105
"
4056,"4, 15168, Note_on_c, 8, 62, 105
"
4057,"4, 15168, Note_on_c, 10, 65, 112
"
4058,"4, 15230, Note_on_c, 7, 58, 0
"
4059,"4, 15230, Note_on_c, 8, 62, 0
"
4060,"4, 15230, Note_on_c, 10, 65, 0
"
4061,"4, 15232, Note_on_c, 12, 70, 112
"
4062,"4, 15294, Note_on_c, 12, 70, 0
"
4063,"4, 15296, Note_on_c, 11, 67, 112
"
4064,"4, 15326, Note_on_c, 3, 43, 0
"
4065,"4, 15328, Note_on_c, 3, 43, 100
"
4066,"4, 15358, Note_on_c, 11, 67, 0
"
4067,"4, 15358, Note_on_c, 3, 43, 0
"
4068,"4, 15360, Note_on_c, 8, 61, 105
"
4069,"4, 15360, Note_on_c, 12, 72, 112
"
4070,"4, 15360, Note_on_c, 11, 67, 105
"
4071,"4, 15360, Note_on_c, 10, 64, 105
"
4072,"4, 15360, Note_on_c, 1, 36, 95
"
4073,"4, 15518, Note_on_c, 8, 61, 0
"
4074,"4, 15518, Note_on_c, 12, 72, 0
"
4075,"4, 15518, Note_on_c, 11, 67, 0
"
4076,"4, 15518, Note_on_c, 10, 64, 0
"
4077,"4, 15520, Note_on_c, 12, 70, 112
"
4078,"4, 15520, Note_on_c, 11, 67, 105
"
4079,"4, 15550, Note_on_c, 1, 36, 0
"
4080,"4, 15550, Note_on_c, 12, 70, 0
"
4081,"4, 15550, Note_on_c, 11, 67, 0
"
4082,"4, 15552, Note_on_c, 7, 60, 105
"
4083,"4, 15552, Note_on_c, 12, 70, 112
"
4084,"4, 15552, Note_on_c, 3, 45, 100
"
4085,"4, 15552, Note_on_c, 11, 67, 105
"
4086,"4, 15614, Note_on_c, 12, 70, 0
"
4087,"4, 15614, Note_on_c, 11, 67, 0
"
4088,"4, 15616, Note_on_c, 10, 65, 105
"
4089,"4, 15616, Note_on_c, 11, 69, 112
"
4090,"4, 15646, Note_on_c, 3, 45, 0
"
4091,"4, 15648, Note_on_c, 2, 38, 100
"
4092,"4, 15678, Note_on_c, 10, 65, 0
"
4093,"4, 15678, Note_on_c, 11, 69, 0
"
4094,"4, 15680, Note_on_c, 10, 65, 105
"
4095,"4, 15680, Note_on_c, 11, 69, 112
"
4096,"4, 15742, Note_on_c, 2, 38, 0
"
4097,"4, 15744, Note_on_c, 3, 43, 100
"
4098,"4, 15774, Note_on_c, 7, 60, 0
"
4099,"4, 15776, Note_on_c, 7, 58, 105
"
4100,"4, 15838, Note_on_c, 3, 43, 0
"
4101,"4, 15840, Note_on_c, 1, 36, 95
"
4102,"4, 15934, Note_on_c, 10, 65, 0
"
4103,"4, 15934, Note_on_c, 11, 69, 0
"
4104,"4, 15934, Note_on_c, 7, 58, 0
"
4105,"4, 15934, Note_on_c, 1, 36, 0
"
4106,"4, 15936, Note_on_c, 6, 57, 105
"
4107,"4, 15936, Note_on_c, 7, 60, 105
"
4108,"4, 15936, Note_on_c, 10, 64, 112
"
4109,"4, 15936, Note_on_c, 2, 41, 100
"
4110,"4, 15998, Note_on_c, 6, 57, 0
"
4111,"4, 15998, Note_on_c, 7, 60, 0
"
4112,"4, 15998, Note_on_c, 10, 64, 0
"
4113,"4, 16000, Note_on_c, 7, 60, 112
"
4114,"4, 16030, Note_on_c, 7, 60, 0
"
4115,"4, 16032, Note_on_c, 10, 65, 112
"
4116,"4, 16094, Note_on_c, 2, 41, 0
"
4117,"4, 16094, Note_on_c, 10, 65, 0
"
4118,"4, 16096, Note_on_c, 5, 52, 105
"
4119,"4, 16096, Note_on_c, 7, 60, 112
"
4120,"4, 16096, Note_on_c, 2, 41, 100
"
4121,"4, 16126, Note_on_c, 5, 52, 0
"
4122,"4, 16126, Note_on_c, 7, 60, 0
"
4123,"4, 16126, Note_on_c, 2, 41, 0
"
4124,"4, 16128, Note_on_c, 7, 58, 105
"
4125,"4, 16128, Note_on_c, 11, 67, 112
"
4126,"4, 16128, Note_on_c, 3, 43, 100
"
4127,"4, 16128, Note_on_c, 5, 53, 105
"
4128,"4, 16190, Note_on_c, 7, 58, 0
"
4129,"4, 16190, Note_on_c, 11, 67, 0
"
4130,"4, 16192, Note_on_c, 7, 60, 112
"
4131,"4, 16254, Note_on_c, 7, 60, 0
"
4132,"4, 16256, Note_on_c, 10, 65, 112
"
4133,"4, 16318, Note_on_c, 3, 43, 0
"
4134,"4, 16318, Note_on_c, 5, 53, 0
"
4135,"4, 16318, Note_on_c, 10, 65, 0
"
4136,"4, 16320, Note_on_c, 3, 45, 100
"
4137,"4, 16320, Note_on_c, 5, 51, 105
"
4138,"4, 16320, Note_on_c, 6, 55, 105
"
4139,"4, 16320, Note_on_c, 11, 67, 112
"
4140,"4, 16330, Note_on_c, 11, 67, 0
"
4141,"4, 16332, Note_on_c, 11, 68, 112
"
4142,"4, 16342, Note_on_c, 11, 68, 0
"
4143,"4, 16344, Note_on_c, 11, 69, 112
"
4144,"4, 16414, Note_on_c, 11, 69, 0
"
4145,"4, 16416, Note_on_c, 10, 64, 112
"
4146,"4, 16478, Note_on_c, 3, 45, 0
"
4147,"4, 16478, Note_on_c, 5, 51, 0
"
4148,"4, 16478, Note_on_c, 6, 55, 0
"
4149,"4, 16478, Note_on_c, 10, 64, 0
"
4150,"4, 16480, Note_on_c, 10, 66, 112
"
4151,"4, 16480, Note_on_c, 7, 60, 105
"
4152,"4, 16480, Note_on_c, 3, 45, 100
"
4153,"4, 16510, Note_on_c, 3, 45, 0
"
4154,"4, 16512, Note_on_c, 2, 38, 100
"
4155,"4, 16606, Note_on_c, 2, 38, 0
"
4156,"4, 16608, Note_on_c, 3, 44, 100
"
4157,"4, 16670, Note_on_c, 10, 66, 0
"
4158,"4, 16670, Note_on_c, 7, 60, 0
"
4159,"4, 16672, Note_on_c, 8, 62, 105
"
4160,"4, 16672, Note_on_c, 7, 58, 105
"
4161,"4, 16672, Note_on_c, 10, 65, 112
"
4162,"4, 16702, Note_on_c, 3, 44, 0
"
4163,"4, 16702, Note_on_c, 8, 62, 0
"
4164,"4, 16702, Note_on_c, 7, 58, 0
"
4165,"4, 16702, Note_on_c, 10, 65, 0
"
4166,"4, 16704, Note_on_c, 3, 43, 100
"
4167,"4, 16768, Note_on_c, 11, 67, 112
"
4168,"4, 16798, Note_on_c, 3, 43, 0
"
4169,"4, 16798, Note_on_c, 11, 67, 0
"
4170,"4, 16800, Note_on_c, 11, 69, 112
"
4171,"4, 16800, Note_on_c, 4, 47, 100
"
4172,"4, 16894, Note_on_c, 11, 69, 0
"
4173,"4, 16894, Note_on_c, 4, 47, 0
"
4174,"4, 16896, Note_on_c, 4, 48, 100
"
4175,"4, 16896, Note_on_c, 12, 70, 112
"
4176,"4, 16990, Note_on_c, 12, 70, 0
"
4177,"4, 16992, Note_on_c, 10, 64, 112
"
4178,"4, 17054, Note_on_c, 4, 48, 0
"
4179,"4, 17056, Note_on_c, 4, 48, 100
"
4180,"4, 17086, Note_on_c, 10, 64, 0
"
4181,"4, 17086, Note_on_c, 4, 48, 0
"
4182,"4, 17088, Note_on_c, 2, 41, 100
"
4183,"4, 17088, Note_on_c, 10, 66, 112
"
4184,"4, 17092, Note_on_c, 10, 66, 0
"
4185,"4, 17094, Note_on_c, 11, 67, 112
"
4186,"4, 17182, Note_on_c, 11, 67, 0
"
4187,"4, 17184, Note_on_c, 10, 65, 112
"
4188,"4, 17246, Note_on_c, 2, 41, 0
"
4189,"4, 17248, Note_on_c, 4, 47, 100
"
4190,"4, 17254, Note_on_c, 4, 47, 0
"
4191,"4, 17256, Note_on_c, 4, 48, 100
"
4192,"4, 17278, Note_on_c, 10, 65, 0
"
4193,"4, 17278, Note_on_c, 4, 48, 0
"
4194,"4, 17280, Note_on_c, 1, 36, 95
"
4195,"4, 17374, Note_on_c, 1, 36, 0
"
4196,"4, 17376, Note_on_c, 2, 40, 100
"
4197,"4, 17376, Note_on_c, 7, 60, 112
"
4198,"4, 17406, Note_on_c, 7, 60, 0
"
4199,"4, 17408, Note_on_c, 10, 65, 112
"
4200,"4, 17438, Note_on_c, 10, 65, 0
"
4201,"4, 17440, Note_on_c, 11, 67, 112
"
4202,"4, 17470, Note_on_c, 2, 40, 0
"
4203,"4, 17470, Note_on_c, 11, 67, 0
"
4204,"4, 17472, Note_on_c, 7, 60, 105
"
4205,"4, 17472, Note_on_c, 0, 29, 95
"
4206,"4, 17472, Note_on_c, 8, 62, 112
"
4207,"4, 17472, Note_on_c, 6, 55, 105
"
4208,"4, 17472, Note_on_c, 6, 57, 105
"
4209,"4, 17566, Note_on_c, 7, 60, 0
"
4210,"4, 17566, Note_on_c, 8, 62, 0
"
4211,"4, 17566, Note_on_c, 6, 55, 0
"
4212,"4, 17566, Note_on_c, 6, 57, 0
"
4213,"4, 17630, Note_on_c, 0, 29, 0
"
4214,"4, 17632, Note_on_c, 1, 36, 95
"
4215,"4, 17662, Note_on_c, 1, 36, 0
"
4216,"4, 17664, Note_on_c, 6, 55, 105
"
4217,"4, 17664, Note_on_c, 7, 58, 105
"
4218,"4, 17664, Note_on_c, 8, 62, 112
"
4219,"4, 17664, Note_on_c, 5, 53, 105
"
4220,"4, 17664, Note_on_c, 0, 31, 95
"
4221,"4, 17758, Note_on_c, 6, 55, 0
"
4222,"4, 17758, Note_on_c, 7, 58, 0
"
4223,"4, 17758, Note_on_c, 8, 62, 0
"
4224,"4, 17758, Note_on_c, 5, 53, 0
"
4225,"4, 17822, Note_on_c, 0, 31, 0
"
4226,"4, 17824, Note_on_c, 10, 64, 105
"
4227,"4, 17824, Note_on_c, 6, 57, 105
"
4228,"4, 17824, Note_on_c, 7, 60, 105
"
4229,"4, 17824, Note_on_c, 11, 67, 112
"
4230,"4, 17824, Note_on_c, 1, 36, 95
"
4231,"4, 17854, Note_on_c, 10, 64, 0
"
4232,"4, 17854, Note_on_c, 6, 57, 0
"
4233,"4, 17854, Note_on_c, 7, 60, 0
"
4234,"4, 17854, Note_on_c, 11, 67, 0
"
4235,"4, 17854, Note_on_c, 1, 36, 0
"
4236,"4, 17856, Note_on_c, 0, 29, 95
"
4237,"4, 17856, Note_on_c, 11, 67, 112
"
4238,"4, 17862, Note_on_c, 11, 67, 0
"
4239,"4, 17864, Note_on_c, 11, 68, 112
"
4240,"4, 17870, Note_on_c, 11, 68, 0
"
4241,"4, 17872, Note_on_c, 11, 69, 112
"
4242,"4, 17918, Note_on_c, 11, 69, 0
"
4243,"4, 17920, Note_on_c, 11, 69, 112
"
4244,"4, 18014, Note_on_c, 0, 29, 0
"
4245,"4, 18016, Note_on_c, 2, 39, 100
"
4246,"4, 18046, Note_on_c, 2, 39, 0
"
4247,"4, 18048, Note_on_c, 10, 66, 105
"
4248,"4, 18048, Note_on_c, 8, 63, 105
"
4249,"4, 18048, Note_on_c, 7, 60, 105
"
4250,"4, 18048, Note_on_c, 2, 38, 100
"
4251,"4, 18142, Note_on_c, 10, 66, 0
"
4252,"4, 18142, Note_on_c, 8, 63, 0
"
4253,"4, 18142, Note_on_c, 7, 60, 0
"
4254,"4, 18142, Note_on_c, 2, 38, 0
"
4255,"4, 18144, Note_on_c, 3, 44, 100
"
4256,"4, 18238, Note_on_c, 3, 44, 0
"
4257,"4, 18240, Note_on_c, 7, 58, 105
"
4258,"4, 18240, Note_on_c, 8, 62, 105
"
4259,"4, 18240, Note_on_c, 10, 65, 105
"
4260,"4, 18240, Note_on_c, 3, 43, 100
"
4261,"4, 18334, Note_on_c, 7, 58, 0
"
4262,"4, 18334, Note_on_c, 8, 62, 0
"
4263,"4, 18334, Note_on_c, 10, 65, 0
"
4264,"4, 18398, Note_on_c, 3, 43, 0
"
4265,"4, 18400, Note_on_c, 7, 58, 105
"
4266,"4, 18400, Note_on_c, 10, 64, 105
"
4267,"4, 18400, Note_on_c, 8, 61, 105
"
4268,"4, 18400, Note_on_c, 4, 46, 100
"
4269,"4, 18430, Note_on_c, 11, 69, 0
"
4270,"4, 18430, Note_on_c, 7, 58, 0
"
4271,"4, 18430, Note_on_c, 10, 64, 0
"
4272,"4, 18430, Note_on_c, 8, 61, 0
"
4273,"4, 18430, Note_on_c, 4, 46, 0
"
4274,"4, 18432, Note_on_c, 11, 67, 112
"
4275,"4, 18432, Note_on_c, 4, 48, 100
"
4276,"4, 18494, Note_on_c, 11, 67, 0
"
4277,"4, 18494, Note_on_c, 4, 48, 0
"
4278,"4, 18496, Note_on_c, 11, 69, 112
"
4279,"4, 18496, Note_on_c, 3, 43, 100
"
4280,"4, 18526, Note_on_c, 11, 69, 0
"
4281,"4, 18526, Note_on_c, 3, 43, 0
"
4282,"4, 18528, Note_on_c, 12, 70, 112
"
4283,"4, 18528, Note_on_c, 1, 36, 95
"
4284,"4, 18590, Note_on_c, 12, 70, 0
"
4285,"4, 18592, Note_on_c, 10, 64, 112
"
4286,"4, 18622, Note_on_c, 1, 36, 0
"
4287,"4, 18622, Note_on_c, 10, 64, 0
"
4288,"4, 18624, Note_on_c, 2, 41, 100
"
4289,"4, 18624, Note_on_c, 10, 66, 112
"
4290,"4, 18628, Note_on_c, 10, 66, 0
"
4291,"4, 18630, Note_on_c, 11, 67, 112
"
4292,"4, 18718, Note_on_c, 11, 67, 0
"
4293,"4, 18720, Note_on_c, 10, 65, 112
"
4294,"4, 18782, Note_on_c, 2, 41, 0
"
4295,"4, 18784, Note_on_c, 4, 46, 100
"
4296,"4, 18814, Note_on_c, 10, 65, 0
"
4297,"4, 18814, Note_on_c, 4, 46, 0
"
4298,"4, 18816, Note_on_c, 10, 65, 112
"
4299,"4, 18816, Note_on_c, 3, 45, 100
"
4300,"4, 18910, Note_on_c, 10, 65, 0
"
4301,"4, 18910, Note_on_c, 3, 45, 0
"
4302,"4, 18912, Note_on_c, 11, 68, 112
"
4303,"4, 18912, Note_on_c, 3, 43, 100
"
4304,"4, 18916, Note_on_c, 11, 68, 0
"
4305,"4, 18918, Note_on_c, 11, 69, 112
"
4306,"4, 19006, Note_on_c, 3, 43, 0
"
4307,"4, 19008, Note_on_c, 2, 41, 100
"
4308,"4, 19166, Note_on_c, 11, 69, 0
"
4309,"4, 19168, Note_on_c, 7, 58, 112
"
4310,"4, 19198, Note_on_c, 2, 41, 0
"
4311,"4, 19198, Note_on_c, 7, 58, 0
"
4312,"4, 19200, Note_on_c, 10, 65, 112
"
4313,"4, 19200, Note_on_c, 3, 43, 100
"
4314,"4, 19294, Note_on_c, 10, 65, 0
"
4315,"4, 19296, Note_on_c, 11, 67, 112
"
4316,"4, 19358, Note_on_c, 3, 43, 0
"
4317,"4, 19360, Note_on_c, 3, 43, 100
"
4318,"4, 19390, Note_on_c, 11, 67, 0
"
4319,"4, 19390, Note_on_c, 3, 43, 0
"
4320,"4, 19392, Note_on_c, 11, 68, 112
"
4321,"4, 19392, Note_on_c, 3, 45, 100
"
4322,"4, 19396, Note_on_c, 11, 68, 0
"
4323,"4, 19398, Note_on_c, 11, 69, 112
"
4324,"4, 19456, Note_on_c, 6, 55, 105
"
4325,"4, 19456, Note_on_c, 8, 61, 105
"
4326,"4, 19456, Note_on_c, 10, 65, 105
"
4327,"4, 19486, Note_on_c, 6, 55, 0
"
4328,"4, 19486, Note_on_c, 8, 61, 0
"
4329,"4, 19486, Note_on_c, 10, 65, 0
"
4330,"4, 19518, Note_on_c, 3, 45, 0
"
4331,"4, 19520, Note_on_c, 3, 45, 100
"
4332,"4, 19550, Note_on_c, 3, 45, 0
"
4333,"4, 19552, Note_on_c, 2, 39, 100
"
4334,"4, 19582, Note_on_c, 2, 39, 0
"
4335,"4, 19584, Note_on_c, 6, 54, 105
"
4336,"4, 19584, Note_on_c, 8, 63, 105
"
4337,"4, 19584, Note_on_c, 8, 61, 105
"
4338,"4, 19584, Note_on_c, 2, 38, 100
"
4339,"4, 19678, Note_on_c, 6, 54, 0
"
4340,"4, 19678, Note_on_c, 8, 63, 0
"
4341,"4, 19678, Note_on_c, 8, 61, 0
"
4342,"4, 19678, Note_on_c, 2, 38, 0
"
4343,"4, 19680, Note_on_c, 3, 44, 100
"
4344,"4, 19774, Note_on_c, 11, 69, 0
"
4345,"4, 19774, Note_on_c, 3, 44, 0
"
4346,"4, 19776, Note_on_c, 10, 65, 112
"
4347,"4, 19776, Note_on_c, 8, 62, 105
"
4348,"4, 19776, Note_on_c, 7, 58, 105
"
4349,"4, 19776, Note_on_c, 3, 43, 100
"
4350,"4, 19838, Note_on_c, 10, 65, 0
"
4351,"4, 19838, Note_on_c, 8, 62, 0
"
4352,"4, 19838, Note_on_c, 7, 58, 0
"
4353,"4, 19840, Note_on_c, 11, 67, 112
"
4354,"4, 19902, Note_on_c, 11, 67, 0
"
4355,"4, 19904, Note_on_c, 11, 69, 112
"
4356,"4, 19934, Note_on_c, 3, 43, 0
"
4357,"4, 19936, Note_on_c, 3, 43, 100
"
4358,"4, 19966, Note_on_c, 11, 69, 0
"
4359,"4, 19966, Note_on_c, 3, 43, 0
"
4360,"4, 19968, Note_on_c, 7, 58, 105
"
4361,"4, 19968, Note_on_c, 1, 36, 95
"
4362,"4, 19968, Note_on_c, 12, 70, 112
"
4363,"4, 19968, Note_on_c, 8, 61, 105
"
4364,"4, 20030, Note_on_c, 7, 58, 0
"
4365,"4, 20030, Note_on_c, 12, 70, 0
"
4366,"4, 20030, Note_on_c, 8, 61, 0
"
4367,"4, 20032, Note_on_c, 10, 64, 112
"
4368,"4, 20126, Note_on_c, 10, 64, 0
"
4369,"4, 20128, Note_on_c, 10, 66, 112
"
4370,"4, 20134, Note_on_c, 10, 66, 0
"
4371,"4, 20136, Note_on_c, 11, 67, 112
"
4372,"4, 20158, Note_on_c, 1, 36, 0
"
4373,"4, 20160, Note_on_c, 2, 41, 100
"
4374,"4, 20222, Note_on_c, 11, 67, 0
"
4375,"4, 20224, Note_on_c, 10, 65, 112
"
4376,"4, 20318, Note_on_c, 2, 41, 0
"
4377,"4, 20320, Note_on_c, 4, 46, 100
"
4378,"4, 20350, Note_on_c, 10, 65, 0
"
4379,"4, 20350, Note_on_c, 4, 46, 0
"
4380,"4, 20352, Note_on_c, 3, 45, 100
"
4381,"4, 20352, Note_on_c, 12, 72, 112
"
4382,"4, 20446, Note_on_c, 3, 45, 0
"
4383,"4, 20448, Note_on_c, 3, 43, 100
"
4384,"4, 20542, Note_on_c, 3, 43, 0
"
4385,"4, 20544, Note_on_c, 7, 60, 105
"
4386,"4, 20544, Note_on_c, 11, 67, 105
"
4387,"4, 20544, Note_on_c, 2, 41, 100
"
4388,"4, 20544, Note_on_c, 6, 57, 105
"
4389,"4, 20544, Note_on_c, 10, 64, 105
"
4390,"4, 20702, Note_on_c, 12, 72, 0
"
4391,"4, 20702, Note_on_c, 2, 41, 0
"
4392,"4, 20702, Note_on_c, 6, 57, 0
"
4393,"4, 20704, Note_on_c, 5, 53, 100
"
4394,"4, 20704, Note_on_c, 11, 69, 112
"
4395,"4, 20734, Note_on_c, 7, 60, 0
"
4396,"4, 20734, Note_on_c, 11, 67, 0
"
4397,"4, 20734, Note_on_c, 10, 64, 0
"
4398,"4, 20734, Note_on_c, 5, 53, 0
"
4399,"4, 20734, Note_on_c, 11, 69, 0
"
4400,"4, 20736, Note_on_c, 6, 54, 100
"
4401,"4, 20736, Note_on_c, 7, 60, 105
"
4402,"4, 20736, Note_on_c, 13, 73, 112
"
4403,"4, 20736, Note_on_c, 10, 65, 105
"
4404,"4, 20746, Note_on_c, 13, 73, 0
"
4405,"4, 20748, Note_on_c, 13, 74, 112
"
4406,"4, 20830, Note_on_c, 6, 54, 0
"
4407,"4, 20832, Note_on_c, 3, 42, 100
"
4408,"4, 20894, Note_on_c, 13, 74, 0
"
4409,"4, 20896, Note_on_c, 12, 72, 112
"
4410,"4, 20926, Note_on_c, 7, 60, 0
"
4411,"4, 20926, Note_on_c, 10, 65, 0
"
4412,"4, 20926, Note_on_c, 3, 42, 0
"
4413,"4, 20926, Note_on_c, 12, 72, 0
"
4414,"4, 20928, Note_on_c, 10, 65, 105
"
4415,"4, 20928, Note_on_c, 3, 43, 100
"
4416,"4, 20928, Note_on_c, 12, 72, 112
"
4417,"4, 20928, Note_on_c, 8, 62, 105
"
4418,"4, 20990, Note_on_c, 12, 72, 0
"
4419,"4, 20992, Note_on_c, 12, 70, 112
"
4420,"4, 21054, Note_on_c, 12, 70, 0
"
4421,"4, 21056, Note_on_c, 12, 70, 112
"
4422,"4, 21086, Note_on_c, 3, 43, 0
"
4423,"4, 21088, Note_on_c, 2, 38, 100
"
4424,"4, 21118, Note_on_c, 10, 65, 0
"
4425,"4, 21118, Note_on_c, 8, 62, 0
"
4426,"4, 21118, Note_on_c, 2, 38, 0
"
4427,"4, 21120, Note_on_c, 3, 45, 100
"
4428,"4, 21184, Note_on_c, 7, 58, 105
"
4429,"4, 21184, Note_on_c, 10, 65, 105
"
4430,"4, 21184, Note_on_c, 8, 62, 105
"
4431,"4, 21214, Note_on_c, 3, 45, 0
"
4432,"4, 21214, Note_on_c, 7, 58, 0
"
4433,"4, 21214, Note_on_c, 10, 65, 0
"
4434,"4, 21214, Note_on_c, 8, 62, 0
"
4435,"4, 21216, Note_on_c, 3, 44, 100
"
4436,"4, 21310, Note_on_c, 12, 70, 0
"
4437,"4, 21310, Note_on_c, 3, 44, 0
"
4438,"4, 21312, Note_on_c, 7, 58, 105
"
4439,"4, 21312, Note_on_c, 10, 65, 112
"
4440,"4, 21312, Note_on_c, 3, 43, 100
"
4441,"4, 21312, Note_on_c, 8, 62, 105
"
4442,"4, 21374, Note_on_c, 7, 58, 0
"
4443,"4, 21374, Note_on_c, 10, 65, 0
"
4444,"4, 21374, Note_on_c, 8, 62, 0
"
4445,"4, 21376, Note_on_c, 12, 70, 112
"
4446,"4, 21438, Note_on_c, 12, 70, 0
"
4447,"4, 21440, Note_on_c, 11, 67, 112
"
4448,"4, 21470, Note_on_c, 3, 43, 0
"
4449,"4, 21472, Note_on_c, 3, 43, 100
"
4450,"4, 21502, Note_on_c, 11, 67, 0
"
4451,"4, 21502, Note_on_c, 3, 43, 0
"
4452,"4, 21504, Note_on_c, 11, 67, 105
"
4453,"4, 21504, Note_on_c, 12, 72, 112
"
4454,"4, 21504, Note_on_c, 8, 61, 105
"
4455,"4, 21504, Note_on_c, 1, 36, 95
"
4456,"4, 21504, Note_on_c, 10, 64, 105
"
4457,"4, 21662, Note_on_c, 11, 67, 0
"
4458,"4, 21662, Note_on_c, 12, 72, 0
"
4459,"4, 21662, Note_on_c, 8, 61, 0
"
4460,"4, 21662, Note_on_c, 10, 64, 0
"
4461,"4, 21664, Note_on_c, 12, 70, 112
"
4462,"4, 21664, Note_on_c, 11, 67, 105
"
4463,"4, 21694, Note_on_c, 1, 36, 0
"
4464,"4, 21694, Note_on_c, 12, 70, 0
"
4465,"4, 21694, Note_on_c, 11, 67, 0
"
4466,"4, 21696, Note_on_c, 12, 70, 112
"
4467,"4, 21696, Note_on_c, 11, 67, 105
"
4468,"4, 21696, Note_on_c, 3, 45, 100
"
4469,"4, 21696, Note_on_c, 7, 60, 105
"
4470,"4, 21758, Note_on_c, 12, 70, 0
"
4471,"4, 21758, Note_on_c, 11, 67, 0
"
4472,"4, 21760, Note_on_c, 10, 65, 105
"
4473,"4, 21760, Note_on_c, 11, 69, 112
"
4474,"4, 21790, Note_on_c, 3, 45, 0
"
4475,"4, 21792, Note_on_c, 2, 38, 100
"
4476,"4, 21822, Note_on_c, 10, 65, 0
"
4477,"4, 21822, Note_on_c, 11, 69, 0
"
4478,"4, 21824, Note_on_c, 11, 69, 112
"
4479,"4, 21824, Note_on_c, 10, 65, 105
"
4480,"4, 21886, Note_on_c, 2, 38, 0
"
4481,"4, 21888, Note_on_c, 3, 43, 100
"
4482,"4, 21918, Note_on_c, 7, 60, 0
"
4483,"4, 21920, Note_on_c, 7, 58, 105
"
4484,"4, 21982, Note_on_c, 3, 43, 0
"
4485,"4, 21984, Note_on_c, 1, 36, 95
"
4486,"4, 22078, Note_on_c, 11, 69, 0
"
4487,"4, 22078, Note_on_c, 10, 65, 0
"
4488,"4, 22078, Note_on_c, 7, 58, 0
"
4489,"4, 22078, Note_on_c, 1, 36, 0
"
4490,"4, 22080, Note_on_c, 10, 64, 112
"
4491,"4, 22080, Note_on_c, 7, 60, 105
"
4492,"4, 22080, Note_on_c, 2, 41, 100
"
